Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-23 16:40:00,371.73941040039,7.98017501831054,1518.66424284325,1146.92483244286,2.250245969938539,True
2018-01-23 16:50:00,388.75048828125,8.20776653289794,1651.1253588808,1262.37487059955,2.5201772729708423,True
2018-01-23 17:00:00,336.581512451171,8.0542287826538,1561.20258524952,1224.6210727983491,2.431905913362758,True
2018-01-23 17:10:00,295.278198242187,7.65851497650146,1340.9304393725,1045.6522411303129,2.0134626568195584,True
2018-01-23 17:20:00,318.232391357421,7.85369396209716,1447.35955185754,1129.127160500119,2.2086336079579802,True
2018-01-23 17:40:00,302.170593261718,7.80627107620239,1421.0850308275,1118.914437565782,2.1847554555278177,True
2018-01-23 18:10:00,338.853790283203,7.96156311035156,1508.06285389775,1169.2090636145472,2.3023482615729747,True
2018-01-23 18:20:00,448.997985839843,8.65271759033203,1922.9701945539,1473.972208714057,3.014908553335568,True
2018-01-23 18:30:00,487.1953125,8.80916309356689,2021.76818646441,1534.57287396441,3.1565976926102643,True
2018-01-23 18:50:00,413.906707763671,8.02532482147216,1544.53239436451,1130.6256866008391,2.2121372802776573,True
2018-01-23 19:00:00,517.039672851562,8.93250846862792,2100.57607468664,1583.5364018350779,3.27107828603588,True
2018-01-23 19:10:00,563.60888671875,8.80669498443603,2020.1989676307,1456.59008091195,2.9742677663595716,True
2018-01-23 19:20:00,698.687377929687,9.42684364318847,2421.97530473956,1723.2879268098732,3.5978283836495293,True
2018-01-23 19:30:00,772.543029785156,10.0518703460693,2823.93409330071,2051.3910635155544,4.3649594182859035,True
2018-01-23 19:40:00,660.190673828125,9.44023418426513,2430.75935878519,1770.5686849570652,3.708374528620961,True
2018-01-23 19:50:00,785.366577148437,10.0294599533081,2810.28375780181,2024.9171806533732,4.303061390260877,True
2018-01-23 20:00:00,723.63427734375,9.80108737945556,2662.0905540621,1938.4562767183502,4.1009089714902895,True
2018-01-23 20:10:00,824.304870605468,10.3873901367187,3010.37880045145,2186.073929845982,4.679858591860505,True
2018-01-23 20:20:00,775.194091796875,10.2846403121948,2956.75608446169,2181.561992664815,4.669309326550957,True
2018-01-23 20:30:00,577.198974609375,8.69956684112548,1952.40767105981,1375.208696450435,2.7839916651039336,True
2018-01-23 20:40:00,534.490112304687,8.64382553100585,1917.39813768683,1382.908025382143,2.8019933039443607,True
2018-01-23 20:50:00,633.010681152343,9.34467220306396,2368.1272701934,1735.116589041057,3.6254847297207102,True
2018-01-23 21:00:00,539.300476074218,8.562912940979,1866.92938099435,1327.6289049201318,2.6727463564765856,True
2018-01-23 21:10:00,849.400329589843,10.1403503417968,2876.3254053948,2026.925075804957,4.307756007631932,True
2018-01-23 21:20:00,803.519714355468,9.37858390808105,2390.33740339406,1586.817689038592,3.2787501945480777,True
2018-01-23 21:30:00,633.208923339843,8.70477867126464,1955.69065268873,1322.4817293488873,2.6607118536642402,True
2018-01-23 21:40:00,595.684387207031,8.35916423797607,1741.88956773048,1146.205180523449,2.248563366940412,True
2018-01-23 21:50:00,518.3076171875,8.11302852630615,1595.37256469854,1077.06494751104,2.086908044110056,True
2018-01-23 22:00:00,632.474487304687,8.75986194610595,1990.48417174084,1358.009684436153,2.743779017295343,True
2018-01-23 22:10:00,628.722778320312,8.77611637115478,2000.78391201669,1372.061133696378,2.776632414911002,True
2018-01-23 22:30:00,731.173828125,9.1736192703247,2256.46369771133,1525.28986958633,3.134893295558192,True
2018-01-23 22:40:00,838.256103515625,9.43118953704833,2424.82592351175,1586.5698199961248,3.278170657159586,True
2018-01-23 22:50:00,669.626403808593,8.55506134033203,1862.05513508027,1192.428731271677,2.356637677555319,True
2018-01-23 23:10:00,966.931213378906,10.0196695327758,2804.27144708339,1837.3402337044838,3.864491680651813,True
2018-01-23 23:20:00,808.718017578125,9.52660274505615,2460.8252002132,1652.1071826350749,3.431402184640093,True
2018-01-23 23:30:00,752.469177246093,9.16701507568359,2252.16736168179,1499.6981844356974,3.075057915424951,True
2018-01-23 23:40:00,861.844116210937,9.53034400939941,2463.74733262389,1601.903216412953,3.3140213484264684,True
2018-01-23 23:50:00,721.272094726562,8.47133922576904,1810.34944765072,1089.077352924158,2.1149939962455977,True
2018-01-24 00:00:00,802.475280761718,8.97261428833007,2126.35159733819,1323.8763165764722,2.6639725086934165,True
2018-01-24 00:10:00,893.031311035156,9.07787609100341,2194.31090431509,1301.2795932799338,2.61113958580242,True
2018-01-24 00:20:00,1141.15905761718,10.2191095352172,2920.98358640321,1779.8245287860302,3.7300154221651023,True
2018-01-24 00:30:00,981.346130371093,9.45510864257812,2440.51932669609,1459.1731963249972,2.9803072941107907,True
2018-01-24 00:40:00,1009.81701660156,9.29978466033935,2338.76077036094,1328.9437537593801,2.675820576859147,True
2018-01-24 00:50:00,884.019226074218,9.66652297973632,2566.69949477875,1682.680268704532,3.5028844733617888,True
2018-01-24 01:00:00,0.0,9.16872215270996,2253.27777296274,2253.27777296274,4.836986482252923,True
2018-01-24 01:10:00,0.0,8.31889152526855,1717.55530216628,1717.55530216628,3.584425054689689,True
2018-01-24 01:20:00,0.0,8.13870429992675,1610.39909828238,1610.39909828238,3.3338853909165236,True
2018-01-24 01:30:00,0.0,7.38186120986938,1197.59921644087,1197.59921644087,2.368726680047767,True
2018-01-24 01:40:00,0.0,7.1418490409851,1081.1434844852,1081.1434844852,2.0964439855222734,True
2018-01-24 01:50:00,0.0,7.44168996810913,1227.91794984611,1227.91794984611,2.4396142721614926,True
2018-01-24 02:00:00,0.0,7.77460193634033,1403.68418598706,1403.68418598706,2.8505696075440374,True
2018-01-24 02:10:00,0.0,8.06457042694091,1567.1875493894,1567.1875493894,3.2328533784117246,True
2018-01-24 02:20:00,0.0,7.99549722671508,1527.41919623029,1527.41919623029,3.13987182934443,True
2018-01-24 02:30:00,0.0,8.22618675231933,1662.0617849137,1662.0617849137,3.4546768306007176,True
2018-01-24 02:40:00,0.0,8.99109077453613,2138.24905779996,2138.24905779996,4.5680402656403345,True
